Class,AreaABD,AspectRatio,AverageBlue,AverageGreen,AverageRed,BiovolumeCylinder,BiovolumeP.Spheroid,BiovolumeSphere,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,DiameterABD,DiameterESD,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Length,OriginalReferenceID,RatioBlue/Green,RatioRed/Blue,RatioRed/Green,SigmaIntensity,Symmetry,Timestamp,VolumeABD,Width
Tetrahymena,375.0461,0.6805,105.3551,114.1963,116.9673,12221.6918,4498.4055,5463.7488,0.9349,0.9288,1.0696,89.0708,1,21.8523,24.4184,1,24.9659,24.9659,30.03,F9B209F5-BE22-416A-8298-5112C65DB348,0.9226,1.1102,1.0243,21.2271,0.869,2019-11-11T09:35:34.252,5.46E+03,17.29
Tetrahymena,377.4565,0.3814,103.1907,106.0698,110.0465,10641.5066,2343.1662,5516.5071,0.7019,0.6608,1.4247,100.9747,1,21.9224,28.3112,0.5083,37.4325,19.0253,42.77,B85BF1B8-919C-4D01-ADCA-EB476507F28E,0.9729,1.0664,1.0375,18.3419,0.7967,2019-11-11T09:35:34.252,5.52E+03,11.83
Tetrahymena,691.7396,0.3163,109.8118,112.9294,113.7765,18705.5799,6020.8036,13686.0391,0.5926,0.5737,1.6876,140.8946,1,29.6774,41.0006,0.3373,59.3736,20.0283,60.97,FDA6B5B9-14DA-45C6-A989-A259785D4DA5,0.9724,1.0361,1.0075,22.0079,0.8763,2019-11-11T09:35:34.363,1.37E+04,13.65
Tetrahymena,382.2837,0.3563,107.1014,106.5853,108.1613,10188.9682,2217.1465,5622.6675,0.6742,0.6262,1.4833,102.6815,1,22.0622,28.8672,0.4532,39.8258,18.0484,42.77,3001D257-4E29-4442-9EA3-E55E99FEEEB8,1.0048,1.0099,1.0148,21.4599,0.8464,2019-11-11T09:35:34.363,5.62E+03,11.83
Tetrahymena,535.5427,0.4683,100.7849,104.0717,105.6846,17387.2673,5283.2011,9322.9836,0.7367,0.7658,1.3574,109.5764,1,26.1127,30.8894,0.6013,39.4133,23.7001,42.77,633EE4B2-7DB5-4E95-AE3B-7FA23E4AD260,0.9684,1.0486,1.0155,20.7713,0.8516,2019-11-11T09:35:34.363,9.32E+03,17.29
Tetrahymena,565.9011,0.3368,95.1546,99.4605,101.2921,16330.5448,4292.5211,10126.8552,0.6695,0.6041,1.4935,124.1646,1,26.8426,35.8438,0.445,47.1756,20.9941,51.87,286A32B1-DCF3-4682-B013-F203ADE57A04,0.9567,1.0645,1.0184,22.8713,0.8909,2019-11-11T09:35:34.363,1.01E+04,11.83
Tetrahymena,652.921,0.3262,100.7292,106.1169,107.6,17977.6864,5329.7056,12550.3176,0.6319,0.5874,1.5825,133.8716,1,28.8327,38.9784,0.3869,53.473,20.6897,57.33,FA77299D-E7E3-4A02-9784-F3982264B3C8,0.9492,1.0682,1.014,21.6428,0.8216,2019-11-11T09:35:34.363,1.26E+04,15.47
Tetrahymena,399.243,0.3685,112.2589,118.2902,118.8616,11117.5792,2507.5892,6000.9477,0.6872,0.6466,1.4551,104.0547,1,22.5462,29.6256,0.4776,39.5897,18.909,44.59,D1FEDAE8-4BC9-4285-A8B0-F9BD0170298E,0.949,1.0588,1.0048,19.2661,0.7894,2019-11-11T09:35:34.363,6.00E+03,11.83
Tetrahymena,780.5836,0.4408,81.0615,85.115,89.0348,26792.1665,9038.4896,16405.631,0.7399,0.734,1.3515,130.8858,1,31.5257,37.7144,0.6121,44.9895,27.5362,51.87,389D8942-5C62-4BC6-9888-8C730B8419AA,0.9524,1.0984,1.0461,28.7403,0.8066,2019-11-11T09:35:34.363,1.64E+04,19.11
Tetrahymena,505.3885,0.3539,87.3933,91.779,95.2135,13528.4308,3546.6931,8546.7654,0.657,0.6275,1.5221,115.4901,1,25.3669,32.9116,0.4241,45.7507,19.4035,48.23,74E40C73-7386-420A-9B31-AC14AAB3F6AF,0.9522,1.0895,1.0374,22.1936,0.9037,2019-11-11T09:35:34.363,8.55E+03,11.83
Tetrahymena,814.8408,0.3226,86.2016,92.876,95.9716,23378.2783,7733.6397,17497.3759,0.6275,0.583,1.5935,147.873,1,32.2101,43.3766,0.3809,58.977,22.4657,62.79,BC9F822B-FF25-4B21-9618-DCD16F65EACA,0.9281,1.1133,1.0333,24.659,0.845,2019-11-11T09:35:34.363,1.75E+04,17.29
Tetrahymena,772.6997,0.3558,110.6415,117.0243,118.6954,24205.5415,7923.565,16157.7152,0.6729,0.6303,1.4861,139.9849,1,31.3661,40.8488,0.4509,53.3191,24.042,59.15,6CC9E1EE-8895-4D00-8969-5C8B3D89BAFC,0.9455,1.0728,1.0143,18.935,0.8838,2019-11-11T09:35:34.363,1.62E+04,17.29
Tetrahymena,545.6401,0.3953,89.2862,94.7774,98.6148,16826.2818,4736.7933,9587.8939,0.7084,0.6808,1.4115,116.1069,1,26.3577,33.3162,0.5232,42.7743,22.3799,48.23,68EEF085-0657-4A5D-90EB-C7C5B4AC1D8B,0.9421,1.1045,1.0405,24.4894,0.8393,2019-11-11T09:35:34.363,9.59E+03,15.47
Tetrahymena,686.5497,0.3221,96.8195,98.9556,102.2811,18131.5731,5371.8903,13532.3063,0.6267,0.5828,1.5957,136.0082,1,29.5659,39.6862,0.3798,54.2967,20.6199,59.15,EE2F9FC0-EE19-459B-83F9-59E21811BE3D,0.9784,1.0564,1.0336,18.3725,0.8822,2019-11-11T09:35:34.363,1.35E+04,15.47
Tetrahymena,416.299,0.413,94.4805,96.7706,98.9524,12810.4366,2996.7715,6389.5733,0.7344,0.7038,1.3617,101.3644,1,23.0228,28.4122,0.5939,35.8951,21.3167,39.13,1E15FF94-F362-4BA3-A941-A4A4A0F8C2AF,0.9763,1.0473,1.0225,23.2436,0.8684,2019-11-11T09:35:34.363,6.39E+03,13.65
Tetrahymena,720.3583,0.3594,103.0741,102.8205,105.2137,20069.1178,6568.9464,14544.0917,0.6515,0.6328,1.535,134.168,1,30.2851,39.0794,0.4155,52.9007,21.978,55.51,DFCA2F7C-DA34-47D3-9319-6D88CE2850B5,1.0025,1.0208,1.0233,22.5186,0.809,2019-11-11T09:35:34.363,1.45E+04,15.47
Tetrahymena,445.7501,0.3542,107.2634,109.177,108.8724,12000.6293,2854.111,7079.4727,0.6711,0.626,1.4901,109.4209,1,23.8232,31.1422,0.4477,42.4018,18.983,46.41,380BDCB7-65DB-417F-873B-753F7481A648,0.9825,1.015,0.9972,20.3328,0.8816,2019-11-11T09:35:34.363,7.08E+03,11.83
Tetrahymena,565.9011,0.415,131.2715,133.7629,132.6426,17951.6769,5488.1954,10126.8552,0.7057,0.706,1.4171,118.7505,1,26.8426,34.0238,0.5167,44.0713,22.7735,48.23,6976FF4B-E40E-4D5A-A0ED-52F767EBC7A3,0.9814,1.0104,0.9916,8.7668,0.8718,2019-11-11T09:35:34.474,1.01E+04,15.47
Tetrahymena,550.6972,0.3367,104.9404,105.9719,107.5368,13898.5647,3876.4237,9721.4952,0.621,0.6023,1.6103,123.1195,1,26.4796,35.3888,0.3722,50.3611,18.7453,53.69,19ACA5A4-1191-436E-8BDB-E622C764D873,0.9903,1.0247,1.0148,20.5235,0.867,2019-11-11T09:35:34.474,9.72E+03,13.65
Tetrahymena,448.2159,0.4005,92.918,99.3607,100.7705,12896.7361,3313.2799,7138.2985,0.703,0.6858,1.4224,105.4006,1,23.889,30.03,0.5107,39.781,20.3169,42.77,520AD90E-9B8A-4C90-9B42-040D1B92A0EC,0.9352,1.0845,1.0142,25.799,0.7378,2019-11-11T09:35:34.474,7.14E+03,13.65
Tetrahymena,334.4041,0.6607,98.3503,104.8122,105.467,10079.2235,3320.2459,4600.1412,0.935,0.9193,1.0695,82.5416,1,20.6344,22.3962,1,23.4124,23.4124,28.21,0F5A5EDB-204E-47FE-87A2-63A75A476EFE,0.9383,1.0724,1.0062,21.5017,0.882,2019-11-11T09:35:34.474,4.60E+03,15.47
Tetrahymena,767.4484,0.4539,106.8564,114.6043,115.0867,25121.7802,9039.7691,15993.2827,0.723,0.7476,1.3831,128.0288,1,31.2593,37.0572,0.5603,46.7065,26.1693,50.05,1A0352D3-ED11-48A0-BE56-9DE262FB27F1,0.9324,1.077,1.0042,15.9319,0.8395,2019-11-11T09:35:34.474,1.60E+04,19.11
Tetrahymena,619.4828,0.5007,119.2596,128.6154,129.6891,25420.9775,7148.5822,11598.6558,0.8094,0.7965,1.2354,114.5805,1,28.0847,32.7094,1,31.8689,31.8689,42.77,09CB6B99-6D1B-419E-9DDF-6860859822B7,0.9273,1.0875,1.0083,7.7304,0.8436,2019-11-11T09:35:34.474,1.16E+04,17.29
Tetrahymena,817.4821,0.3861,117.0258,122.9691,123.933,27663.0902,9881.4121,17582.5223,0.6872,0.6699,1.4551,142.2279,1,32.2622,41.4556,0.4776,53.6501,25.6224,57.33,75009986-8F63-48F5-8840-5448AEDEC580,0.9517,1.059,1.0078,16.2872,0.8747,2019-11-11T09:35:34.474,1.76E+04,19.11
Tetrahymena,418.7432,0.3378,102.4483,108.9914,111.7888,13708.0433,3250.9324,6445.9278,0.6784,0.6029,1.4741,115.2411,1,23.0903,32.76,0.4608,43.4822,20.0349,46.41,6868D841-34FC-42E1-B70A-0D338E712D17,0.94,1.0912,1.0257,18.931,0.8917,2019-11-11T09:35:34.474,6.45E+03,10.01
Tetrahymena,767.4484,0.3788,109.6965,115.2195,115.8862,23940.342,8327.0075,15993.2827,0.6752,0.6572,1.481,137.7403,1,31.2593,39.9894,0.455,52.8011,24.027,57.33,A8D92C72-6F31-4F1F-9E07-D7D30E37E4F1,0.9521,1.0564,1.0058,19.5644,0.8567,2019-11-11T09:35:34.474,1.60E+04,17.29
Tetrahymena,743.8642,0.3183,102.6833,103.1194,106.0083,19276.5232,6172.658,15261.7476,0.6076,0.5733,1.6457,142.0086,1,30.7753,41.6072,0.3553,57.9364,20.5823,60.97,5CAFDECE-A883-4056-A844-5EEDE8BC8E50,0.9958,1.0324,1.028,20.6876,0.8193,2019-11-11T09:35:34.474,1.53E+04,15.47
Tetrahymena,485.4059,0.3319,107.5058,111.0579,111.6023,13674.5329,3465.8672,8044.9139,0.6478,0.5949,1.5436,118.543,1,24.8604,34.125,0.4099,46.9665,19.2538,50.05,AADE8A0F-BC08-478A-84CD-99024CC41398,0.968,1.0381,1.0049,21.3147,0.8203,2019-11-11T09:35:34.474,8.04E+03,13.65
Tetrahymena,416.299,0.4778,122.697,125.4545,124.5368,13310.6637,3619.573,6389.5733,0.7457,0.7664,1.341,98.5565,1,23.0228,27.8056,0.6329,34.8459,22.0536,37.31,8593734D-D5E9-4B02-87EC-8D8CB49A0D35,0.978,1.015,0.9927,17.3037,0.8341,2019-11-11T09:35:34.474,6.39E+03,15.47
Tetrahymena,671.0058,0.3506,105.1807,106.0723,107.0241,17886.5585,5672.2789,13075.3467,0.6341,0.6216,1.577,131.0213,1,29.2293,37.9672,0.39,53.1037,20.7089,55.51,F77A8BF1-2D99-4387-80EE-A52155C8EE61,0.9916,1.0175,1.009,18.1451,0.8463,2019-11-11T09:35:34.585,1.31E+04,15.47
Tetrahymena,849.2446,0.3805,120.495,123.4125,123.0175,27877.2456,9980.302,18617.1409,0.684,0.6615,1.4621,144.595,1,32.883,42.1128,0.4712,54.2692,25.5743,60.97,EC6C0F12-AEC2-4045-8EDD-57732536A921,0.9764,1.0209,0.9968,14.8251,0.8279,2019-11-11T09:35:34.585,1.86E+04,19.11
Tetrahymena,472.968,0.3417,106.4764,107.0236,108.1063,12529.0563,3044.1707,7737.693,0.6589,0.6077,1.5176,113.3907,1,24.5398,32.5072,0.4273,44.3736,18.9606,48.23,99D90ED6-4161-4724-9A28-394C9CFB05D1,0.9949,1.0153,1.0101,18.5808,0.8442,2019-11-11T09:35:34.585,7.74E+03,13.65
Tetrahymena,370.2315,0.5188,103.1179,109.2547,109.9434,13782.3142,3109.137,5358.8784,0.8167,0.8174,1.2244,90.9407,1,21.7116,25.1766,1,25.9863,25.9863,33.67,1D56E7A4-593C-4D83-BAC4-C46F1BD1C95B,0.9438,1.0662,1.0063,21.8017,0.9923,2019-11-11T09:35:34.585,5.36E+03,15.47
Tetrahymena,741.2485,0.3564,108.4429,113.6323,114.3203,22474.4413,7895.0147,15181.3198,0.6375,0.6296,1.5685,142.1607,1,30.7211,41.5566,0.3948,56.834,22.4386,59.15,6002118B-2FBA-4E32-BCC4-50B2D2126AA8,0.9543,1.0542,1.0061,22.8948,0.8034,2019-11-11T09:35:34.585,1.52E+04,15.47
Tetrahymena,576.0637,0.3898,95.0576,100.3085,100.9322,18575.3598,5523.0537,10400.8688,0.699,0.6755,1.4306,121.7485,1,27.0826,35.0856,0.5019,45.4493,22.8118,50.05,2DA1D509-3598-49E4-8EE4-B1F7F9409FC8,0.9477,1.0618,1.0062,23.2742,0.8859,2019-11-11T09:35:34.585,1.04E+04,15.47
Tetrahymena,450.6835,0.4055,88.2204,95.049,96.6367,14870.055,3679.2613,7197.3278,0.7347,0.6943,1.3611,107.1858,1,23.9547,30.3838,0.5948,37.6828,22.4151,42.77,BEE8DF28-F9D6-4F40-AB97-2F5B8AC2489E,0.9282,1.0954,1.0167,20.9676,0.8008,2019-11-11T09:35:34.585,7.20E+03,13.65
Tetrahymena,1050.2643,0.3971,110.3663,118.4232,120.1516,35410.3254,13714.9956,25604.2301,0.6964,0.6837,1.4359,153.1879,1,36.5683,44.9438,0.4964,56.7727,28.1806,62.79,BE5680E6-5DA4-4FCA-8E97-C4A6E1A0101A,0.932,1.0887,1.0146,14.0957,0.8518,2019-11-11T09:35:34.585,2.56E+04,22.75
Tetrahymena,642.6115,0.3185,87.7913,93.8816,96.7196,16157.1516,5032.0995,12254.2431,0.5834,0.5759,1.7142,134.4643,1,28.6042,39.0288,0.327,57.7301,18.8771,57.33,69E9BD52-C6B0-4D7A-8ACA-CF1BD868B620,0.9351,1.1017,1.0302,25.1793,0.8491,2019-11-11T09:35:34.585,1.23E+04,13.65
Tetrahymena,387.1191,0.3142,95.0685,98.9543,102.5753,8568.6722,1930.6873,5729.6839,0.5652,0.5691,1.7694,108.126,1,22.2012,30.6872,0.3076,48.6751,14.9713,46.41,C0F93252-3578-4A18-BFFA-EACD6268063D,0.9607,1.079,1.0366,19.0143,0.7913,2019-11-11T09:35:34.585,5.73E+03,10.01
Tetrahymena,188.5422,0.5329,106.4436,110.797,115.5489,5327.176,1804.2795,1947.4957,0.6005,0.7726,1.6653,80.7607,1,15.4938,21.8906,0.3466,38.3636,13.2967,30.03,3B3E6DFE-1AC4-497A-8C39-194F7268C890,0.9607,1.0855,1.0429,18.0752,0.3341,2019-11-11T09:35:34.585,1.95E+03,11.83
Tetrahymena,568.4398,0.4776,129.1541,134.8048,135.5788,24166.6367,6145.4094,10195.0765,0.7948,0.7743,1.2581,112.0028,1,26.9028,31.85,1,31.3359,31.3359,42.77,14EC4749-441D-4E9F-8CC7-3FD13BF86A91,0.9581,1.0497,1.0057,8.3867,0.8267,2019-11-11T09:35:34.585,1.02E+04,17.29
Tetrahymena,527.9845,0.5352,129.7319,132.558,132.3116,22121.776,6900.4348,9126.3161,0.8487,0.8277,1.1783,109.9648,1,25.9278,31.2938,1,30.4259,30.4259,40.95,9AEFD32A-A83B-4BF9-9987-DF6BCE4E34A2,0.9787,1.0199,0.9981,14.5156,0.8705,2019-11-11T09:35:34.585,9.13E+03,17.29
Tetrahymena,463.0471,0.3686,108.352,113.468,115.284,13669.216,3813.7793,7495.5152,0.6536,0.6467,1.53,114.9494,1,24.2811,32.7094,0.4188,46.2989,19.3884,48.23,BC7C7583-9F6E-4D71-BBE6-268BD64C600F,0.9549,1.064,1.016,21.3585,0.8656,2019-11-11T09:35:34.585,7.50E+03,13.65
Tetrahymena,854.55,0.3455,112.2662,116.2313,116.6045,25960.9484,8888.6021,18791.8724,0.6586,0.6137,1.5183,147.0283,1,32.9856,42.9722,0.4268,56.6181,24.1623,62.79,E6E69201-F59F-476A-BA64-3B696633BB6B,0.9659,1.0386,1.0032,21.4292,0.75,2019-11-11T09:35:34.698,1.88E+04,17.29
Tetrahymena,418.7432,0.6272,102.8233,107.5948,107.7888,14390.7782,4563.0244,6445.9278,0.8684,0.8951,1.1515,92.4465,1,23.0903,25.6316,1,26.3632,26.3632,31.85,17F2DCF1-2EFC-4E1A-B790-499404DEAD6E,0.9557,1.0483,1.0018,22.987,0.8849,2019-11-11T09:35:34.698,6.45E+03,17.29
Tetrahymena,683.9564,0.6066,111.6113,116.8991,116.5163,25576.1228,9570.9035,13455.7042,0.8597,0.8807,1.1631,113.9879,1,29.51,32.6084,1,31.9336,31.9336,40.95,86AB9938-54F9-4F83-ACE4-9C3EE4874E48,0.9548,1.0439,0.9967,20.4,0.8275,2019-11-11T09:35:34.698,1.35E+04,20.93
Tetrahymena,517.927,0.3337,94.9706,98.0882,100.9669,13190.6457,3476.0651,8866.7952,0.631,0.5962,1.5847,119.1041,1,25.6797,34.0238,0.3857,48.3334,18.6408,50.05,C9497A87-1394-4D8C-B103-A5075DAC11F4,0.9682,1.0631,1.0293,17.6537,0.806,2019-11-11T09:35:34.698,8.87E+03,13.65
Tetrahymena,588.7963,0.3325,88.5067,93.8467,98.5467,15633.8431,4254.0411,10747.5992,0.6437,0.5987,1.5534,125.4905,1,27.3803,36.0966,0.4038,49.6081,20.0314,53.69,47886026-4DC3-40BF-A9B7-8CBACC6239B4,0.9431,1.1134,1.0501,20.2198,0.8692,2019-11-11T09:35:34.698,1.07E+04,13.65
Tetrahymena,627.1818,0.3577,100.7968,107.8825,110.619,19948.9452,6246.9169,11815.5495,0.6643,0.6313,1.5054,131.2903,1,28.2587,38.0178,0.4361,51.1178,22.291,55.51,4540BB1E-DA34-4EE8-86C9-3416AB6C64E3,0.9343,1.0974,1.0254,20.3899,0.8644,2019-11-11T09:35:34.698,1.18E+04,15.47
Tetrahymena,301.4496,0.3716,103.0109,104.4481,107.2732,7236.5011,1544.9147,3937.1862,0.6277,0.6449,1.5931,92.0247,1,19.5913,25.5812,0.3811,39.8794,15.2,37.31,A9482241-865D-4226-9AF5-E79C0A964D52,0.9862,1.0414,1.027,18.198,0.7133,2019-11-11T09:35:34.698,3.94E+03,10.01
Tetrahymena,502.8853,0.4521,111.1466,120.6053,122.3797,18542.8312,5168.9297,8483.3454,0.7546,0.7498,1.3251,110.292,1,25.304,31.1422,0.6696,37.4831,25.0972,42.77,57660DD7-531E-4819-A489-F3EEB368B9D8,0.9216,1.1011,1.0147,11.9313,0.8763,2019-11-11T09:35:34.698,8.48E+03,15.47
Tetrahymena,538.0649,0.3166,91.7929,97.7286,101.7464,13959.8912,3940.509,9388.9239,0.5907,0.5733,1.693,126.7435,1,26.1741,36.6022,0.3352,54.085,18.1283,53.69,F3B16153-1EDF-437E-B9AB-E2993DA9D3FA,0.9393,1.1084,1.0411,24.04,0.7855,2019-11-11T09:35:34.698,9.39E+03,13.65
Tetrahymena,596.4512,0.3618,84.0825,89.835,93.4818,17263.8978,4799.9214,10957.8712,0.6874,0.637,1.4548,122.7938,1,27.5577,35.3888,0.4779,45.827,21.901,51.87,486A9CE8-B740-4A56-A34A-A407CE825D45,0.936,1.1118,1.0406,23.4716,0.8949,2019-11-11T09:35:34.698,1.10E+04,13.65
Tetrahymena,663.2485,0.4589,108.8754,113.3769,113.8815,24692.9674,7165.8378,12849.263,0.7713,0.7557,1.2965,120.1786,1,29.0598,34.7822,0.7637,37.7741,28.8499,46.41,38BF11D8-61AD-4964-A802-76E193882246,0.9603,1.046,1.0045,23.0134,0.8505,2019-11-11T09:35:34.698,1.28E+04,17.29
Tetrahymena,665.8332,0.3519,106.2242,108.4303,109.5939,18343.4161,5663.0628,12924.4461,0.6529,0.6213,1.5317,129.4269,1,29.1164,37.4112,0.4176,51.1591,21.3665,53.69,09B3D962-5E99-484D-9422-A7DDF22A3B7F,0.9797,1.0317,1.0107,19.1722,0.8361,2019-11-11T09:35:34.809,1.29E+04,13.65
Tetrahymena,296.7832,0.4046,115.779,119.5635,122.3757,9644.1866,2070.9047,3846.1198,0.7098,0.6924,1.4088,94.656,1,19.439,26.4406,0.5265,35.3847,18.6286,39.13,76587E48-7953-4B46-8550-C39F1BCD08C3,0.9683,1.057,1.0235,17.0357,0.8661,2019-11-11T09:35:34.809,3.85E+03,11.83
Tetrahymena,806.922,0.3549,99.9974,101.2552,103.3802,22824.9808,7784.7953,17242.932,0.6482,0.6289,1.5428,141.483,1,32.0532,41.3038,0.4104,55.6708,22.8479,60.97,7BCD8A92-E21E-44E0-8259-1545381B9367,0.9876,1.0338,1.021,20.8934,0.8592,2019-11-11T09:35:34.809,1.72E+04,17.29
Tetrahymena,586.2473,0.4217,128.1505,133.4147,133.2843,12055.7501,6216.9032,10677.8801,0.4935,0.6691,2.0263,122.2376,0.9917,27.3209,34.8834,0.2425,63.9033,15.4985,50.05,DD6AE8DF-6E3F-407F-9A72-19C7377F5AF9,0.9605,1.0401,0.999,8.7095,0.5963,2019-11-11T09:35:34.809,1.07E+04,17.29
Tetrahymena,1120.8377,0.3733,109.0479,115.6427,116.2894,38699.057,14552.533,28227.8574,0.6998,0.6516,1.429,160.7741,1,37.7769,47.4716,0.5036,57.9182,29.1674,66.43,6AA77A46-CC7D-4ED1-9669-2C8A34550932,0.943,1.0664,1.0056,18.7906,0.7665,2019-11-11T09:35:34.809,2.82E+04,20.93
Tetrahymena,294.4541,0.3157,106.3722,106.5944,108.4056,7243.6103,1322.0563,3800.9322,0.642,0.563,1.5575,96.3513,1,19.3626,27.0978,0.4013,38.5448,15.4686,40.95,A4405920-1829-4CD4-816D-29711BD7F2F9,0.9979,1.0191,1.017,18.3362,0.8178,2019-11-11T09:35:34.809,3.80E+03,8.19
Tetrahymena,668.4189,0.3265,97.9124,100.9184,104.2175,16594.2508,5263.0156,12999.8074,0.5937,0.5862,1.6842,134.4254,1,29.1729,39.0288,0.3387,56.895,19.2707,55.51,D59BFE5C-C633-4CBB-929A-64A2048BE305,0.9702,1.0644,1.0327,19.0533,0.8474,2019-11-11T09:35:34.809,1.30E+04,13.65
Tetrahymena,770.0736,0.3992,117.6108,123.7,124.3324,24334.8272,8283.4828,16075.4143,0.7022,0.6825,1.424,133.8433,1,31.3127,38.7256,0.509,49.268,25.0776,53.69,B946C7EA-12F0-49B5-A439-AE3B93009628,0.9508,1.0572,1.0051,13.0907,0.7876,2019-11-11T09:35:34.809,1.61E+04,17.29
Tetrahymena,581.1529,0.3331,103.5421,105.9731,106.1684,16359.8506,4199.6718,10539.0008,0.6756,0.5975,1.4802,123.7505,1,27.202,35.5406,0.4557,46.4632,21.1734,51.87,86E9C292-6F49-43B2-94F0-3B5E1D9D6495,0.9771,1.0254,1.0018,19.4825,0.789,2019-11-11T09:35:34.919,1.05E+04,11.83
Tetrahymena,833.3481,0.3422,99.4924,104.7538,106.2741,23623.9874,8160.5117,18096.8717,0.6376,0.6091,1.5684,145.9629,1,32.5738,42.7194,0.3949,57.7814,22.8159,60.97,FC7A3F18-6D05-4428-B227-5637A7EC2AEF,0.9498,1.0682,1.0145,22.9275,0.8225,2019-11-11T09:35:34.919,1.81E+04,17.29
Tetrahymena,1101.7967,0.395,113.8684,121.8968,123.3239,37970.4708,14628.8189,27511.6095,0.7047,0.6807,1.4191,156.3939,1,37.4547,45.9044,0.5145,56.7374,29.1906,64.61,FE275EB8-BB56-4EC7-9CB3-86DA6BED092E,0.9341,1.083,1.0117,14.1819,0.8328,2019-11-11T09:35:34.919,2.75E+04,20.93
Tetrahymena,320.2204,0.3627,97.1361,102.1466,105.7644,7531.044,1642.1993,4310.5948,0.6139,0.6369,1.6289,95.5527,1,20.192,26.6934,0.3631,41.7433,15.1562,40.95,D5D3FFFD-E6E1-4886-8983-B7B251D0DA63,0.9509,1.0888,1.0354,18.5758,0.7815,2019-11-11T09:35:34.919,4.31E+03,10.01
Tetrahymena,463.0471,0.3887,93.62,100.628,103.084,14041.4328,3523.3647,7495.5152,0.7114,0.6727,1.4056,108.5463,1,24.2811,30.94,0.5304,39.9066,21.166,44.59,48BB8F28-E7A4-471E-A12D-41B5E95C8B94,0.9304,1.1011,1.0244,19.9015,0.8413,2019-11-11T09:35:34.919,7.50E+03,13.65
Tetrahymena,822.7674,0.3442,95.0846,101.5692,103.7231,23981.7959,8023.3807,17753.3118,0.652,0.6138,1.5338,143.4295,1,32.3663,42.0116,0.4163,56.0645,23.3374,60.97,E9A0F793-759A-4A3F-B1F8-981061BB5EFB,0.9362,1.0909,1.0212,23.3199,0.8449,2019-11-11T09:35:34.919,1.78E+04,17.29
Tetrahymena,660.6649,0.3366,102.4268,106.878,109.2744,19034.7242,5815.1314,12774.2584,0.6439,0.6015,1.5531,134.4148,1,29.0032,38.9784,0.404,52.9518,21.3938,57.33,FBAE5A5A-2AD9-42E4-AFDA-C46B28EF7AFD,0.9584,1.0669,1.0224,23.8427,0.794,2019-11-11T09:35:34.919,1.28E+04,15.47
Tetrahymena,433.4472,0.3451,102.8025,105.6471,107.6387,11592.1695,2668.3519,6788.4098,0.6628,0.6153,1.5088,109.3558,1,23.4922,31.0412,0.4336,42.8187,18.5661,46.41,CB0D7969-421E-4F78-ADF6-FA3C4EB97792,0.9731,1.047,1.0189,19.9796,0.8566,2019-11-11T09:35:34.919,6.79E+03,11.83
Tetrahymena,614.3561,0.3321,98.8677,103.4129,103.2677,16643.9869,4571.4851,11454.9732,0.651,0.598,1.5361,127.3381,1,27.9682,36.6528,0.4148,49.7555,20.6378,55.51,07D13F7E-4693-4D11-9A5A-8AA46389C7D5,0.956,1.0445,0.9986,17.2798,0.8456,2019-11-11T09:35:35.031,1.15E+04,13.65
Tetrahymena,650.3419,0.4286,121.287,124.7006,123.4414,20698.1143,6505.5356,12476.0292,0.7236,0.7228,1.382,120.6134,1,28.7757,34.6306,0.5618,43.7054,24.5557,48.23,D48BC2D1-3BA1-4DE7-95FB-CBFEB35B7101,0.9726,1.0178,0.9899,15.2044,0.854,2019-11-11T09:35:35.031,1.25E+04,17.29
Tetrahymena,599.0053,0.3865,93.2401,96.6349,100.4704,18134.8377,5149.626,11028.3325,0.708,0.6709,1.4124,120.3024,1,27.6166,34.4284,0.5222,43.9146,22.9302,50.05,33117C88-3B96-4BF6-B778-D3B8AC48E20E,0.9649,1.0775,1.0397,23.0563,0.8663,2019-11-11T09:35:35.031,1.10E+04,15.47
Tetrahymena,629.7505,0.3956,120.481,123.5791,123.8354,18951.0297,5946.8961,11888.2117,0.6928,0.6789,1.4433,124.2155,1,28.3165,35.9956,0.4889,46.5632,22.7641,51.87,3BD40D78-373B-48B8-BB9B-9AF6B605C81A,0.9749,1.0278,1.0021,15.937,0.8583,2019-11-11T09:35:35.031,1.19E+04,17.29
Tetrahymena,601.5607,0.6289,98.8623,104.0066,105.2131,21212.5381,8240.9782,11098.9787,0.893,0.8972,1.1198,108.0285,1,27.6755,30.7378,1,30.0032,30.0032,40.95,95E9EF9C-2F20-4972-A431-7EB951DFC09A,0.9505,1.0642,1.0116,25.7829,0.8893,2019-11-11T09:35:35.031,1.11E+04,20.93
Tetrahymena,578.6077,0.3492,96.3378,100.8041,103.5338,14488.5426,4400.3667,10469.8413,0.6123,0.6192,1.6332,122.8449,1,27.1423,35.5406,0.361,52.1116,18.8148,51.87,FE049D45-D378-4007-A486-8D8A1C6A95B6,0.9557,1.0747,1.0271,21.3875,0.8612,2019-11-11T09:35:35.031,1.05E+04,13.65
Tetrahymena,257.576,0.4389,102.6037,108.0183,110.4939,8041.304,1426.5454,3109.7239,0.751,0.732,1.3315,83.103,1,18.1096,22.4972,0.6539,28.8228,18.8473,33.67,D5E593BC-D06F-4339-9802-D465F7D6BE41,0.9499,1.0769,1.0229,14.6468,0.8686,2019-11-11T09:35:35.031,3.11E+03,10.01
