"","tre","rep","day","Date","nut","temp","Class","density","nut_num","temp_num","log_density","treatNum","width","area","circ","bioVsphe","length","symm","sigmaInt","num_ind","all_rep"
"45","Half25C","3",1,"2019/11/12","Half","25C","Tetrahymena",1001,0.5,25,6.90975328164481,4,24.241512195122,827.343037073171,0.834936585365854,18475.4917333333,48.0258048780488,0.847266666666667,22.5513183739837,615,21
"46","Half25C","4",1,"2019/11/12","Half","25C","Tetrahymena",972,0.5,25,6.880384082186,4,24.0014485165794,820.619295462478,0.824901570680628,18166.7192256545,48.6302094240838,0.84123647469459,22.5557301919721,573,22
"47","Half25C","5",1,"2019/11/12","Half","25C","Tetrahymena",1138,0.5,25,7.03790596344718,4,24.7366569767442,821.211234447674,0.847361627906977,18431.2598655523,46.6824709302326,0.850453924418605,22.423374127907,688,23
"48","Half25C","6",1,"2019/11/12","Half","25C","Tetrahymena",1108,0.5,25,7.01121398735037,4,24.9011578947368,836.809757744361,0.849946616541353,18963.3481172932,46.982,0.854405714285714,22.8155621052632,665,24
"49","Full22C","1",2,"2019/11/13","Full","22C","Tetrahymena",2536,1,22,7.83873755959928,1,22.267845705968,832.004887263464,0.769607205240175,18627.2803613537,52.6621106259098,0.816562518195051,18.9701877001456,1374,1
"50","Full22C","2",2,"2019/11/13","Full","22C","Tetrahymena",2569,1,22,7.85166117788927,1,22.4610426540284,827.97767906793,0.771788072669826,18475.621214139,52.4292259083728,0.816126303317536,18.8416881516588,1266,2
"51","Full22C","3",2,"2019/11/13","Full","22C","Tetrahymena",2225,1,22,7.70796153183549,1,21.3664508393285,766.64697873701,0.775404236610711,16510.6221116707,51.0712949640288,0.818641966426858,18.8496512390088,1251,3
"52","Full22C","4",2,"2019/11/13","Full","22C","Tetrahymena",2587,1,22,7.85864065562079,1,22.6341713925646,883.639569376181,0.762133396345306,20405.4832046629,54.6189224952741,0.809565280403277,19.1954686830498,1587,4
"53","Full22C","5",2,"2019/11/13","Full","22C","Tetrahymena",5983,1,22,8.69684451965431,1,22.3969155446756,823.876697674419,0.772643053855569,18335.9451157283,52.5622460220318,0.815857099143207,18.1713007037944,3268,5
"54","Full22C","6",2,"2019/11/13","Full","22C","Tetrahymena",3785,1,22,8.23906533176927,1,22.7854191616766,788.693465568862,0.791996357285429,17167.1006127745,50.2098403193613,0.823913522954092,19.1705927644711,2004,6
"55","Full25C","1",2,"2019/11/13","Full","25C","Tetrahymena",3707,1,25,8.21824792668574,2,21.7348605577689,792.61864063745,0.773598007968127,17350.1696138944,51.3189243027888,0.821476643426295,19.3753167330677,2008,7
"56","Full25C","2",2,"2019/11/13","Full","25C","Tetrahymena",4568,1,25,8.42704964156327,2,21.944319714399,801.543636414121,0.769495993653312,17628.199707616,52.2352994843316,0.822919674732249,18.7725598968663,2521,8
"57","Full25C","3",2,"2019/11/13","Full","25C","Tetrahymena",3922,1,25,8.27461194620955,2,21.5385424028269,776.878466563604,0.772217977031802,16809.8073414311,51.7815724381625,0.832073939929329,17.9676796819788,2264,9
"58","Full25C","4",2,"2019/11/13","Full","25C","Tetrahymena",5005,1,25,8.51839247199172,2,21.9862942779292,791.352717200272,0.777446628065395,17330.2317716281,51.859461852861,0.83325841280654,17.6771209809264,2936,10
"59","Full25C","5",2,"2019/11/13","Full","25C","Tetrahymena",3649,1,25,8.20248244657654,2,21.6938990825688,799.581081100917,0.768491146788991,17571.2438119725,52.4669266055046,0.831260504587156,18.3209547247706,2180,11
"60","Full25C","6",2,"2019/11/13","Full","25C","Tetrahymena",3834,1,25,8.25192471380136,2,21.7471237113402,798.775972164948,0.770451494845361,17572.6983175773,52.1129793814433,0.829705670103093,18.1841492268041,1940,12
"61","Half22C","1",2,"2019/11/13","Half","22C","Tetrahymena",2398,0.5,22,7.78280726283969,3,22.1799465240642,772.764987471352,0.794975477463713,16637.5976226127,49.4132085561497,0.825421161191749,18.8166046600458,1309,13
"62","Half22C","2",2,"2019/11/13","Half","22C","Tetrahymena",4120,0.5,22,8.32385113133882,3,22.0686280991736,807.233006198347,0.781333181818182,17816.113036157,50.9404462809917,0.825923388429752,19.4792335950413,2420,14
"63","Half22C","3",2,"2019/11/13","Half","22C","Tetrahymena",2470,0.5,22,7.81237820598861,3,23.4286648685098,873.939536547539,0.796161968981794,20010.6345735671,51.393830074174,0.842594807821982,19.5547585974376,1483,15
"64","Half22C","4",2,"2019/11/13","Half","22C","Tetrahymena",2822,0.5,22,7.94555542825349,3,23.5410638297872,879.008619452888,0.802689726443769,20304.7251586018,50.8366382978723,0.838674224924012,20.1826594528875,1645,16
"65","Half22C","5",2,"2019/11/13","Half","22C","Tetrahymena",4633,0.5,22,8.44117570499232,3,23.1525255474453,894.787638576642,0.776813065693431,20820.1676059489,53.0523357664234,0.821074854014599,19.7821238321168,2740,17
"66","Half22C","6",2,"2019/11/13","Half","22C","Tetrahymena",3609,0.5,22,8.19146305132693,3,23.4712624584718,870.74482866635,0.79813497864262,19983.8537408638,51.2161129568106,0.836188182249644,19.6103924062648,2107,18
"67","Half25C","1",2,"2019/11/13","Half","25C","Tetrahymena",3374,0.5,25,8.12415060330663,4,22.0241903719912,825.704978719912,0.756706400437637,18509.7889955689,52.8019037199125,0.800866684901532,18.7452516958425,1828,19
"68","Half25C","2",2,"2019/11/13","Half","25C","Tetrahymena",3889,0.5,25,8.26616443661249,4,22.2724222035324,827.803228805719,0.778408158116064,18647.6032605551,50.99826745164,0.823832253994954,19.5366288057191,2378,20
"69","Half25C","3",2,"2019/11/13","Half","25C","Tetrahymena",3305,0.5,25,8.10349427838097,4,22.9457946210269,897.823432762836,0.769728215158924,20963.6597156479,53.406097799511,0.815274718826406,19.9332551589242,2045,21
"70","Half25C","4",2,"2019/11/13","Half","25C","Tetrahymena",3204,0.5,25,8.07246736935477,4,21.1232414497192,773.399455946912,0.737554568657478,16805.6479515569,53.1966768759571,0.786651761102603,18.246020316488,1959,22
"71","Half25C","5",2,"2019/11/13","Half","25C","Tetrahymena",2523,0.5,25,7.8336002236611,4,22.6521632124352,888.947897215026,0.75124579015544,20581.4338363342,54.9064766839378,0.80074689119171,19.4372161917098,1544,23
"72","Half25C","6",2,"2019/11/13","Half","25C","Tetrahymena",3138,0.5,25,8.05165955684195,4,22.7121818181818,882.323029506494,0.750599792207792,20376.3842474805,54.7999636363636,0.801659792207792,18.8198661818182,1925,24
"73","Full22C","1",3,"2019/11/14","Full","22C","Tetrahymena",4841,1,22,8.485083137498,1,22.9033266998342,910.665635787728,0.765810580431177,21388.8158249751,53.8638507462687,0.797158805970149,20.5277624543947,3015,1
"74","Full22C","2",3,"2019/11/14","Full","22C","Tetrahymena",4081,1,22,8.31434234336979,1,23.086,935.311723984221,0.754636607495069,22284.1974023274,55.3068205128205,0.783417554240631,20.9920134516765,2535,2
"75","Full22C","3",3,"2019/11/14","Full","22C","Tetrahymena",1632,1,22,7.39817409297047,1,23.3129429429429,971.603934434434,0.751595595595596,23566.1037555556,56.0547247247247,0.781032532532533,21.020743043043,999,3
"76","Full22C","4",3,"2019/11/14","Full","22C","Tetrahymena",5107,1,22,8.53856321715243,1,22.1646614583333,900.859969661458,0.741698567708333,21126.6813001628,55.48689453125,0.780191015625,20.7109172526042,3072,4
"77","Full22C","5",3,"2019/11/14","Full","22C","Tetrahymena",4884,1,22,8.49392456447688,1,23.62730728985,1005.87920526683,0.739071433554238,24810.6484303453,58.0009940704569,0.768845901639344,20.8274196372515,2867,5
"78","Full22C","6",3,"2019/11/14","Full","22C","Tetrahymena",4303,1,22,8.36730010184162,1,23.5973711921775,991.079853290711,0.745239413313276,24281.3624904099,57.1992666415946,0.774560210605491,21.171165250094,2659,6
"79","Full25C","1",3,"2019/11/14","Full","25C","Tetrahymena",3185,1,25,8.06652149046999,2,25.4649275362319,1057.3043765528,0.785910196687371,27145.760485559,55.8679710144928,0.803172256728778,20.7556389233954,1932,7
"80","Full25C","2",3,"2019/11/14","Full","25C","Tetrahymena",6396,1,25,8.76358440945014,2,23.734001039231,988.397249233567,0.757529773967264,24457.3464653416,56.3521460119512,0.787073889321902,20.7065796570538,3849,8
"81","Full25C","3",3,"2019/11/14","Full","25C","Tetrahymena",5863,1,25,8.67658724356649,2,24.209020746888,1000.57056525588,0.765078755186722,24855.2040635685,56.0416514522822,0.791374190871369,20.6060267496542,3615,9
"82","Full25C","4",3,"2019/11/14","Full","25C","Tetrahymena",5342,1,25,8.58354257195777,2,23.5328260869565,969.020933074534,0.754370279503106,23891.34694,55.9401304347826,0.783083757763975,20.483259378882,3220,10
"83","Full25C","5",3,"2019/11/14","Full","25C","Tetrahymena",4995,1,25,8.51639287124547,2,24.4908695652174,1039.46611965217,0.74389627826087,26134.2553717565,58.7132,0.773674817391304,20.3858427826087,2875,11
"84","Full25C","6",3,"2019/11/14","Full","25C","Tetrahymena",5131,1,25,8.54325072573553,2,24.7323001230012,1074.68796319188,0.747882164821648,27367.6924394526,59.3481180811808,0.781673923739237,20.8487163899139,3252,12
"85","Half22C","1",3,"2019/11/14","Half","22C","Tetrahymena",6984,0.5,22,8.85152027169106,3,21.5786505190311,805.973259677047,0.76816244521338,17836.3379272434,51.3876055363322,0.828976493656286,18.6178555709343,4335,13
"86","Half22C","2",3,"2019/11/14","Half","22C","Tetrahymena",5170,0.5,22,8.55082137239622,3,22.833009618368,887.726731275209,0.771098231461371,20551.3391113559,53.1275674837108,0.817620384734719,20.1049986658393,3223,14
"87","Half22C","3",3,"2019/11/14","Half","22C","Tetrahymena",5160,0.5,22,8.54888563814873,3,22.6412017167382,898.734103617413,0.769955855303495,20919.2729784795,53.4908154506438,0.822076670754139,20.2246801042305,3262,15
"88","Half22C","4",3,"2019/11/14","Half","22C","Tetrahymena",4947,0.5,22,8.50673873351238,3,22.8211304909561,912.984112306201,0.765515148578811,21403.2954096253,54.3248837209302,0.815413242894057,20.007295381137,3096,16
"89","Half22C","5",3,"2019/11/14","Half","22C","Tetrahymena",4941,0.5,22,8.50552538654856,3,23.3456586021505,927.083937063172,0.774442372311828,21983.1169831989,53.6612567204301,0.815593649193548,20.5070563508065,2976,17
"90","Half22C","6",3,"2019/11/14","Half","22C","Tetrahymena",4461,0.5,22,8.40335237499248,3,23.1738265306122,886.642921027697,0.780439212827988,20580.8751735787,52.4225,0.813633381924198,19.8759547376093,2744,18
"91","Half25C","1",3,"2019/11/14","Half","25C","Tetrahymena",4099,0.5,25,8.3187422526924,4,21.6467759562842,861.202462099922,0.75392619047619,19644.7698188915,53.5784699453552,0.820102966432475,20.0236927010148,2562,19
"92","Half25C","2",3,"2019/11/14","Half","25C","Tetrahymena",5512,0.5,25,8.61486421858968,4,21.9669217441525,881.058479122148,0.74772933872365,20300.8703707768,54.5808172105111,0.800334623159111,20.4748753104245,3463,20
"93","Half25C","3",3,"2019/11/14","Half","25C","Tetrahymena",5079,0.5,25,8.53306654057253,4,20.6692466194462,804.671015099807,0.750353380553767,17733.4151465551,52.4829169349646,0.817070412105602,19.6707798776561,3106,21
"94","Half25C","4",3,"2019/11/14","Half","25C","Tetrahymena",4369,0.5,25,8.38251828808963,4,20.7796696035242,813.99828366373,0.745605139500734,17998.7277250734,53.0960279001468,0.818696989720999,20.0675997797357,2724,22
"95","Half25C","5",3,"2019/11/14","Half","25C","Tetrahymena",4428,0.5,25,8.3959291039232,4,21.2028675400291,834.94016797671,0.751682787481805,18698.3275401747,53.2422852983988,0.820464446870451,20.0261035298399,2748,23
"96","Half25C","6",3,"2019/11/14","Half","25C","Tetrahymena",4408,0.5,25,8.39140318535794,4,21.0986049066276,820.648432369096,0.753883412669352,18244.0429590992,52.8829622848773,0.823112449652142,19.8574513731234,2731,24
"97","Full22C","1",4,"2019/11/15","Full","22C","Tetrahymena",6195,1,22,8.73165920153676,1,22.7050675675676,958.13264212578,0.746505899168399,23034.0796690489,56.5391891891892,0.802265410602911,20.4272297297297,3848,1
"98","Full22C","2",4,"2019/11/15","Full","22C","Tetrahymena",6354,1,22,8.75699718362355,1,22.961921005386,946.15085786099,0.753985893818928,22695.7209845601,55.5048653500898,0.801702692998205,20.5669912285201,3899,2
"99","Full22C","3",4,"2019/11/15","Full","22C","Tetrahymena",7465,1,22,8.91811465947453,1,22.6246622662266,956.308215291529,0.743564862486249,23002.0935544994,56.5435357535754,0.801628514851485,20.5923815181518,4545,3
"100","Full22C","4",4,"2019/11/15","Full","22C","Tetrahymena",6966,1,22,8.84893999503012,1,21.9354426535856,913.40643029666,0.740523359028264,21448.1320750292,55.9143027330063,0.804940714786265,20.5859922214436,4281,4
"101","Full22C","5",4,"2019/11/15","Full","22C","Tetrahymena",6663,1,22,8.80447518384668,1,23.3258439682157,1001.66442636648,0.741929135564652,24700.3919434144,57.8782350108355,0.793276836022153,20.6783457741392,4153,5
"102","Full22C","6",4,"2019/11/15","Full","22C","Tetrahymena",6733,1,22,8.81492459972102,1,23.0616347783967,974.708620610317,0.745109542262049,23733.9370927585,56.8627682247518,0.801249576168564,20.6751110438363,4129,6
"103","Full25C","1",4,"2019/11/15","Full","25C","Tetrahymena",8329,1,25,9.02761873516089,2,24.344582278481,1053.54920453749,0.752092112950341,26659.6826584031,58.2086329113924,0.797582901655307,21.1379461148978,5135,7
"104","Full25C","2",4,"2019/11/15","Full","25C","Tetrahymena",7676,1,25,8.9459841248279,2,24.4168759342302,1054.32642573137,0.755926030322443,26675.8804465727,57.9654260089686,0.800223852231476,21.3884663890668,4683,8
"105","Full25C","3",4,"2019/11/15","Full","25C","Tetrahymena",7506,1,25,8.923591197573,2,22.3458255451713,916.179151824655,0.731114552736983,21644.293635069,56.5095015576324,0.775874699599466,19.5919838006231,4494,9
"106","Full25C","4",4,"2019/11/15","Full","25C","Tetrahymena",7954,1,25,8.98155594077189,2,22.7242979942693,937.295049386001,0.758462709783054,22502.730779124,54.9546131805158,0.810196930004093,20.9184076954564,4886,10
"107","Full25C","5",4,"2019/11/15","Full","25C","Tetrahymena",6348,1,25,8.75605259917045,2,24.1154671457906,998.190878336756,0.77051976386037,24587.9814223306,55.7019969199179,0.813825821355236,21.1244748973306,3896,11
"108","Full25C","6",4,"2019/11/15","Full","25C","Tetrahymena",5871,1,25,8.67795057029435,2,23.527427157779,966.465482655305,0.768469846069269,23400.5300928257,55.1157833974711,0.809527982407916,21.4140060197911,3638,12
"109","Half22C","1",4,"2019/11/15","Half","22C","Tetrahymena",5520,0.5,22,8.61631428228404,3,20.9432305902879,796.075775894155,0.767540360569933,17422.5257399244,51.1857138703111,0.834534661238732,19.6133043908113,3439,13
"110","Half22C","2",4,"2019/11/15","Half","22C","Tetrahymena",5201,0.5,22,8.5567984460086,3,22.2664658634538,898.485492245907,0.760869354340439,20867.7789437751,54.0976305220884,0.821682113067655,20.621090021625,3237,14
"111","Half22C","3",4,"2019/11/15","Half","22C","Tetrahymena",5462,0.5,22,8.60575336839572,3,21.6260870844366,862.585567107973,0.766071874080612,19668.1778974698,52.8729008531921,0.832355928214181,20.7650898205355,3399,15
"112","Half22C","4",4,"2019/11/15","Half","22C","Tetrahymena",6055,0.5,22,8.70880479511728,3,22.7566841552991,927.523929249738,0.765930351521511,21898.2090808762,54.5035571878279,0.819931689401889,20.5133927334732,3812,16
"113","Half22C","5",4,"2019/11/15","Half","22C","Tetrahymena",5848,0.5,22,8.67402598544303,3,22.8133433817484,952.140969635517,0.757871471636065,22822.9686655522,55.6651164702658,0.818804795834475,20.711751246917,3649,17
"114","Half22C","6",4,"2019/11/15","Half","22C","Tetrahymena",6277,0.5,22,8.7448067374019,3,22.3944844185457,948.854595034203,0.752217760324297,22750.0828817583,56.1329592095262,0.832418039016975,20.5703592601976,3947,18
"115","Half25C","1",4,"2019/11/15","Half","25C","Tetrahymena",5045,0.5,25,8.526351129201,4,19.7247744737721,744.453500735048,0.74473521550284,15749.4657050117,51.5191346475109,0.81483975943869,19.0884420648179,2993,19
"116","Half25C","2",4,"2019/11/15","Half","25C","Tetrahymena",5654,0.5,25,8.64029538855022,4,21.7053385068237,867.451281321916,0.767009847471234,19833.3203350549,52.9263500133797,0.829720096333958,21.0456806261707,3737,20
"117","Half25C","3",4,"2019/11/15","Half","25C","Tetrahymena",4789,0.5,25,8.47428569040496,4,20.3835726266354,753.859927205636,0.779757765850386,16113.8460712513,49.3057598121436,0.843022140221402,20.3684981214358,2981,21
"118","Half25C","4",4,"2019/11/15","Half","25C","Tetrahymena",3986,0.5,25,8.29079434738136,4,20.2478651685393,742.679759991974,0.782735874799358,15710.5285352327,48.8332584269663,0.848106219903692,20.7399876404494,2492,22
"119","Half25C","5",4,"2019/11/15","Half","25C","Tetrahymena",4300,0.5,25,8.36660283278374,4,20.247768172888,740.60569280943,0.781760589390963,15622.6349784283,48.7942357563851,0.846099724950884,21.1936864833006,2545,23
"120","Half25C","6",4,"2019/11/15","Half","25C","Tetrahymena",4737,0.5,25,8.46337038471873,4,20.6595865633075,746.443747846684,0.786255684754522,15850.2511881998,48.8162876830319,0.842575968992248,20.4542784237726,2322,24
"121","Full22C","1",7,"2019/11/18","Full","22C","Tetrahymena",5638,1,22,8.63746202380718,1,19.2539045428407,716.126704772858,0.771402156411731,14844.1792649511,48.7967222541691,0.859305060379528,21.8344741518114,3478,1
"122","Full22C","2",7,"2019/11/18","Full","22C","Tetrahymena",7439,1,22,8.91462612782714,1,19.4922236671001,777.993317598613,0.751076701343736,16851.5286900954,51.891300390117,0.854505851755527,21.6693960554833,4614,2
"123","Full22C","3",7,"2019/11/18","Full","22C","Tetrahymena",7468,1,22,8.91851640035707,1,18.5617663817664,721.299420929213,0.74552476440938,15014.3439453868,50.6658404558405,0.856413850536927,21.887939513478,4563,3
"124","Full22C","4",7,"2019/11/18","Full","22C","Tetrahymena",5706,1,22,8.64944877053671,1,19.8781989014166,753.42552567216,0.770589794738364,16056.0631011564,49.7663978028332,0.850917779705117,22.0659514888696,3459,4
"125","Full22C","5",7,"2019/11/18","Full","22C","Tetrahymena",4934,1,22,8.50410795186758,1,20.6114398943197,786.326700363276,0.779907529722589,17108.689002609,50.0872655217966,0.855124405548217,22.6798568692206,3028,5
"126","Full22C","6",7,"2019/11/18","Full","22C","Tetrahymena",7134,1,22,8.87276752991094,1,18.7624601686973,758.520451452671,0.732107052483599,16203.7353130037,52.6742455482662,0.852062464854733,22.2606850281162,4268,6
"127","Full25C","1",7,"2019/11/18","Full","25C","Tetrahymena",2238,1,25,7.71378461659875,2,19.1675169300226,685.080188036117,0.777629947328819,13877.4585248307,47.9369375470278,0.858831828442438,22.1008632054176,1329,7
"128","Full25C","2",7,"2019/11/18","Full","25C","Tetrahymena",3132,1,25,8.04974629095219,2,18.9050406063887,708.133558310774,0.759198754737412,14617.0239377369,49.6528911748782,0.853577910124526,21.5032223064429,1847,8
"129","Full25C","3",7,"2019/11/18","Full","25C","Tetrahymena",33,1,25,3.52636052461616,2,16.7152631578947,629.948205263158,0.719642105263158,12184.9648263158,48.9005263157895,0.854047368421053,22.7437631578947,19,9
"130","Full25C","4",7,"2019/11/18","Full","25C","Tetrahymena",21,1,25,3.09104245335832,2,16.2788888888889,669.132377777778,0.726288888888889,13507.7799888889,49.8477777777778,0.882511111111111,21.9003222222222,9,10
"131","Full25C","5",7,"2019/11/18","Full","25C","Tetrahymena",174,1,25,5.16478597392351,2,16.3034579439252,587.512094392523,0.73591214953271,10956.6594196262,46.6821495327103,0.849083177570093,21.4205551401869,107,11
"132","Full25C","6",7,"2019/11/18","Full","25C","Tetrahymena",124,1,25,4.8283137373023,2,16.4649333333333,631.458301333333,0.704276,12374.0256626667,49.7345333333333,0.813405333333333,21.8386626666667,75,12
"133","Half22C","1",7,"2019/11/18","Half","22C","Tetrahymena",1513,0.5,22,7.32251043399739,3,17.2029649309245,593.980149309245,0.770392879914984,11278.0534171095,45.0019659936238,0.852464612114772,21.3442388947928,941,13
"134","Half22C","2",7,"2019/11/18","Half","22C","Tetrahymena",4709,0.5,22,8.45744318701046,3,18.1114594594595,663.772524493243,0.759621689189189,13260.4709074324,47.9951216216216,0.854444054054054,21.0476130743243,2960,14
"135","Half22C","3",7,"2019/11/18","Half","22C","Tetrahymena",2529,0.5,22,7.83597458172157,3,17.8592667099286,633.325699286178,0.770063854639844,12335.4551081116,46.2824464633355,0.852707722258274,21.8744959766385,1541,15
"136","Half22C","4",7,"2019/11/18","Half","22C","Tetrahymena",2276,0.5,22,7.73061406606374,3,18.7012437810945,668.360657711443,0.779448471926084,13425.0431496091,46.7230348258706,0.855756218905473,21.8111663823738,1407,16
"137","Half22C","5",7,"2019/11/18","Half","22C","Tetrahymena",3457,0.5,22,8.14844566624324,3,18.0302367424242,664.933408901515,0.760832954545455,13273.0687265152,47.9189109848485,0.855010653409091,22.182550094697,2112,17
"138","Half22C","6",7,"2019/11/18","Half","22C","Tetrahymena",3277,0.5,22,8.09498875930377,3,17.6879276152702,623.527716063461,0.76697704511651,12042.368655181,46.2719434804165,0.857016856717898,21.8232010907288,2017,18
"139","Half25C","1",7,"2019/11/18","Half","25C","Tetrahymena",15,0.5,25,2.77258872223978,4,14.196,480.70639,0.74643,8076.33529,42.77,0.8739,23.06637,10,19
"140","Half25C","2",7,"2019/11/18","Half","25C","Tetrahymena",27,0.5,25,3.3322045101752,4,15.35625,556.70684375,0.7319625,10081.25275,45.955,0.86444375,23.1791125,16,20
"141","Half25C","3",7,"2019/11/18","Half","25C","Tetrahymena",30,0.5,25,3.43398720448515,4,14.8952631578947,532.280163157895,0.731315789473684,9390.29938421053,45.2605263157895,0.832194736842105,21.2906421052632,19,21
"142","Half25C","4",7,"2019/11/18","Half","25C","Tetrahymena",14,0.5,25,2.70805020110221,4,14.6611111111111,552.907866666667,0.720944444444444,9966.95713333333,47.6233333333333,0.829366666666667,20.0159333333333,9,22
"143","Half25C","5",7,"2019/11/18","Half","25C","Tetrahymena",4.68,0.5,25,1.73695123273306,4,14.2566666666667,523.018366666667,0.7249,9473.56403333333,45.8033333333333,0.875833333333333,19.9162333333333,3,23
"144","Half25C","6",7,"2019/11/18","Half","25C","Tetrahymena",0,0.5,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,24
"145","Full22C","1",8,"2019/11/19","Full","22C","Tetrahymena",3236,1,22,8.08240225392624,1,18.5375204918033,637.500959016393,0.784641137295082,12514.9720741803,45.593237704918,0.849836219262295,21.8141667008197,1952,1
"146","Full22C","2",8,"2019/11/19","Full","22C","Tetrahymena",5702,1,22,8.64874763115654,1,18.1714977220957,682.039709197039,0.748427021640091,13795.3975677107,49.5452505694761,0.852612158314351,22.1509886389522,3512,2
"147","Full22C","3",8,"2019/11/19","Full","22C","Tetrahymena",4279,1,22,8.36170828857584,1,17.8337935080172,637.160719827923,0.754737974188502,12470.8013994134,48.0812397340634,0.845122761048103,20.2040425107548,2557,3
"148","Full22C","4",8,"2019/11/19","Full","22C","Tetrahymena",1988,1,22,7.59538727885397,1,20.4253071672355,721.69846168942,0.797421160409556,15030.2999323379,46.978361774744,0.852424146757679,22.5263757679181,1172,4
"149","Full22C","5",8,"2019/11/19","Full","22C","Tetrahymena",1007,1,22,6.91572344863131,1,21.3996774193548,770.853644991511,0.804636502546689,16652.0365631579,48.013701188455,0.856447028862479,23.0317787775891,589,5
"150","Full22C","6",8,"2019/11/19","Full","22C","Tetrahymena",4855,1,22,8.48797033273933,1,18.2726432593574,696.92289589268,0.748272673070553,14251.9114163962,49.8034349122226,0.855481252070222,22.8162363365353,3019,6
"151","Full25C","1",8,"2019/11/19","Full","25C","Tetrahymena",3.13,1,25,1.41827740697294,2,16.38,593.8106,0.71525,11175.1353,49.14,0.7171,20.9142,2,7
"152","Full25C","2",8,"2019/11/19","Full","25C","Tetrahymena",13,1,25,2.63905732961526,2,16.25,586.786428571429,0.703442857142857,11432.6119,46.15,0.794114285714286,20.5110285714286,7,8
"153","Full25C","3",8,"2019/11/19","Full","25C","Tetrahymena",0,1,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA,9
"154","Full25C","4",8,"2019/11/19","Full","25C","Tetrahymena",0,1,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA,10
"155","Full25C","5",8,"2019/11/19","Full","25C","Tetrahymena",0,1,25,0,2,NA,NA,NA,NA,NA,NA,NA,NA,11
"156","Full25C","6",8,"2019/11/19","Full","25C","Tetrahymena",3.12,1,25,1.41585316336144,2,17.29,873.1448,0.5842,19408.5551,70.07,0.8813,23.2178,1,12
"157","Half22C","1",8,"2019/11/19","Half","22C","Tetrahymena",83,0.5,22,4.43081679884331,3,17.29,519.510579245283,0.819901886792453,9169.29574339623,40.0228301886792,0.872507547169811,21.9895339622642,53,13
"158","Half22C","2",8,"2019/11/19","Half","22C","Tetrahymena",2704,0.5,22,7.90285719128058,3,18.5109575104728,647.788694254937,0.782419928186715,12802.7523922202,45.8218491921005,0.8516105326152,21.8045080789946,1671,14
"159","Half22C","3",8,"2019/11/19","Half","22C","Tetrahymena",113,0.5,22,4.7361984483945,3,17.498,602.156684285714,0.760337142857143,11437.8023557143,45.37,0.819438571428571,20.9633642857143,70,15
"160","Half22C","4",8,"2019/11/19","Half","22C","Tetrahymena",44,0.5,22,3.80666248977032,3,17.0625,588.2834,0.7537625,11216.1439916667,45.7275,0.826683333333333,20.7816208333333,24,16
"161","Half22C","5",8,"2019/11/19","Half","22C","Tetrahymena",346,0.5,22,5.84932477994686,3,19.7718181818182,672.007420909091,0.799547272727273,13522.5209795455,45.2104545454545,0.842781818181818,23.0480145454545,220,17
"162","Half22C","6",8,"2019/11/19","Half","22C","Tetrahymena",141,0.5,22,4.95582705760126,3,17.7551111111111,598.411282222222,0.775603333333333,11304.4490655556,44.5293333333333,0.838453333333333,21.3468377777778,90,18
"163","Half25C","1",8,"2019/11/19","Half","25C","Tetrahymena",0,0.5,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,19
"164","Half25C","2",8,"2019/11/19","Half","25C","Tetrahymena",1.56,0.5,25,0.940007258491471,4,15.47,448.2159,0.6187,7138.2985,42.77,0.6124,26.593,1,20
"165","Half25C","3",8,"2019/11/19","Half","25C","Tetrahymena",0,0.5,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,21
"166","Half25C","4",8,"2019/11/19","Half","25C","Tetrahymena",0,0.5,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,22
"167","Half25C","5",8,"2019/11/19","Half","25C","Tetrahymena",0,0.5,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,23
"168","Half25C","6",8,"2019/11/19","Half","25C","Tetrahymena",0,0.5,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,24
"169","Full22C","1",9,"2019/11/20","Full","22C","Tetrahymena",42,1,22,3.76120011569356,1,18.3685185185185,654.432077777778,0.776344444444445,13201.5284592593,46.072962962963,0.839181481481482,19.8803333333333,27,1
"170","Full22C","2",9,"2019/11/20","Full","22C","Tetrahymena",1009,1,22,6.9177056098353,1,18.198544,577.61730688,0.80381392,10763.34541664,42.467152,0.85567488,22.45131776,625,2
"171","Full22C","3",9,"2019/11/20","Full","22C","Tetrahymena",213,1,22,5.36597601502185,1,19.94890625,655.2675234375,0.81527265625,13067.7340921875,43.92171875,0.859409375,22.22268125,128,3
"172","Full22C","4",9,"2019/11/20","Full","22C","Tetrahymena",1.58,1,22,0.947789398933526,1,19.11,367.8275,0.6842,5306.7671,46.41,0.5489,12.1371,1,4
"173","Full22C","5",9,"2019/11/20","Full","22C","Tetrahymena",6.32,1,22,1.99061032797322,1,18.655,658.819925,0.77705,12906.81435,46.865,0.842625,21.912475,4,5
"174","Full22C","6",9,"2019/11/20","Full","22C","Tetrahymena",1116,1,22,7.0184017990692,1,19.2435779816514,662.724726146789,0.793613149847095,13185.2626085627,45.5834862385321,0.857377064220183,22.845172324159,654,6
